unix,low,high,open,close,volume,datetime,vol_fiat
1633392000,2895.01,3056.78,2913.97,3031.03,13553.38319977,2021-10-05,41080711.079998866
1633305600,2815.06,2958.1,2942.18,2913.24,15952.18112001,2021-10-04,46472532.12605793
1633219200,2876.93,3002.33,2916.2,2941.75,10648.39409817,2021-10-03,31324913.338291597
1633132800,2807.62,2985.48,2853.74,2915.71,12324.83426002,2021-10-02,35935642.50028291
1633046400,2564.87,2872.48,2592.26,2851.63,19730.54213926,2021-10-01,56264205.880578
1632960000,2446.96,2632.61,2457.74,2592.44,16501.41687105,2021-09-30,42778933.15318487
1632873600,2389.14,2532.27,2401.59,2457.02,10759.71848653,2021-09-29,26436843.51577394
1632787200,2385.17,2542.16,2502.96,2402.26,16776.36398674,2021-09-28,40301188.15078604
1632700800,2501.0,2700.61,2611.64,2504.4,17729.95053369,2021-09-27,44402888.11657324
1632614400,2342.91,2659.88,2496.81,2612.32,19888.26467673,2021-09-26,51954511.580315314
1632528000,2389.57,2538.0,2501.82,2496.98,15721.35234151,2021-09-25,39255902.36970364
1632441600,2330.0,2691.01,2686.39,2502.58,43426.29486181,2021-09-24,108677776.99526846
1632355200,2594.16,2704.58,2634.38,2687.24,21421.41494085,2021-09-23,57564483.08564975
1632268800,2335.91,2636.29,2358.93,2635.37,31642.12748875,2021-09-22,83388713.52002709
1632182400,2260.06,2650.17,2538.54,2359.62,42560.0871797,2021-09-21,100425632.91096371
1632096000,2490.48,2854.99,2840.34,2539.52,45250.22525889,2021-09-20,114913852.04945633
1632009600,2800.03,2952.0,2932.56,2839.84,8672.76087438,2021-09-19,24629253.241499297
1631923200,2875.02,3022.4,2900.24,2931.28,9247.31375415,2021-09-18,27106465.861264814
1631836800,2858.44,3055.81,3033.55,2899.48,12848.56825007,2021-09-17,37254166.66971297
1631750400,2953.81,3112.0,3058.28,3033.1,16727.23550122,2021-09-16,50735377.99875037
1631664000,2846.7,3058.97,2910.7,3057.72,14524.01889219,2021-09-15,44410383.04702721
1631577600,2769.69,2913.61,2781.85,2910.75,12824.12117473,2021-09-14,37327810.70934535
1631491200,2639.46,2904.91,2881.78,2781.31,25912.37101118,2021-09-13,72070336.61710504
1631404800,2739.23,2944.55,2768.4,2882.68,19664.35804001,2021-09-12,56686051.634776026
1631318400,2710.9,2836.93,2719.18,2768.48,22399.29308436,2021-09-11,62011994.918188974
1631232000,2667.85,2973.17,2896.6,2720.4,23234.7363981,2021-09-10,63207776.897391245
1631145600,2869.76,3019.35,2961.74,2896.78,33986.66401443,2021-09-09,98451888.58372055
1631059200,2718.0,3014.32,2904.4,2962.16,52864.69104057,2021-09-08,156593673.21273482
1630972800,2565.87,3324.22,3310.95,2904.56,68054.82819998,2021-09-07,197669331.79653388
1630886400,3262.0,3347.0,3320.66,3309.78,14140.80018617,2021-09-06,46802937.64018174
1630800000,3227.41,3345.08,3270.89,3320.85,13467.91950804,2021-09-05,44724940.49827463
1630713600,3228.0,3340.02,3314.87,3270.18,16464.27167148,2021-09-04,53841131.93464047
1630627200,3123.15,3387.76,3190.51,3314.01,25233.12490918,2021-09-03,83622828.2802716
1630540800,3141.28,3240.26,3232.54,3190.0,22014.93022061,2021-09-02,70227627.4037459
1630454400,2866.73,3244.66,2903.83,3233.62,30922.47743896,2021-09-01,99991541.49616984
1630368000,2704.81,2939.0,2737.2,2904.95,22418.937798,2021-08-31,65125893.35630009
1630281600,2665.02,2838.99,2734.79,2737.13,15575.82199089,2021-08-30,42633049.64592475
1630195200,2675.71,2786.79,2752.98,2735.02,9136.13875063,2021-08-29,24987522.205748063
1630108800,2723.95,2786.73,2776.33,2752.06,6902.88520611,2021-08-28,18997154.260327086
1630022400,2606.34,2783.6,2632.57,2777.58,14301.22506364,2021-08-27,39722796.71226519
1629936000,2594.3,2762.39,2743.1,2632.08,14977.60523948,2021-08-26,39422255.19873052
1629849600,2621.36,2763.06,2698.73,2743.3,14704.62128511,2021-08-25,40339187.57144227
1629763200,2680.0,2863.3,2830.49,2700.12,18464.46148463,2021-08-24,49856261.743879154
1629676800,2762.49,2880.58,2769.24,2830.44,17326.22983733,2021-08-23,49040853.980772324
1629590400,2680.02,2798.83,2754.95,2768.81,10970.23126443,2021-08-22,30374486.027266428
1629504000,2742.52,2834.99,2806.47,2754.88,10091.01613519,2021-08-21,27799538.53051223
1629417600,2721.0,2824.99,2725.87,2806.27,15689.24015509,2021-08-20,44028243.970024414
1629331200,2535.0,2727.57,2577.91,2725.96,17781.33321505,2021-08-19,48471203.090897694
1629244800,2521.55,2672.91,2572.43,2576.86,18170.66381154,2021-08-18,46823256.74940496
1629158400,2558.02,2797.8,2672.92,2572.44,27288.11298743,2021-08-17,70197033.37338443
1629072000,2664.35,2827.43,2804.27,2673.07,17647.46374121,2021-08-16,47172905.90271621
1628985600,2643.12,2814.44,2768.26,2803.99,15939.30176993,2021-08-15,44693642.76986602
1628899200,2720.43,2823.74,2813.56,2768.26,13137.94368711,2021-08-14,36369243.99127913
1628812800,2587.0,2817.99,2598.79,2812.67,19734.52766184,2021-08-13,55506713.91862751
1628726400,2539.07,2759.49,2693.62,2598.41,43245.88179043,2021-08-12,112370531.7030712
1628640000,2663.5,2790.55,2680.82,2693.7,19110.49594036,2021-08-11,51477942.91454773
1628553600,2604.18,2760.78,2692.44,2680.3,27574.95937122,2021-08-10,73909163.60268097
1628467200,2459.32,2715.13,2563.63,2693.52,37756.84301026,2021-08-09,101698811.78499553
1628380800,2499.11,2707.97,2681.22,2564.8,38381.45183193,2021-08-08,98440747.65853406
1628294400,2434.31,2705.75,2455.73,2680.03,43305.022668,2021-08-07,116058759.90092005
1628208000,2305.0,2503.99,2388.03,2456.05,25926.54619734,2021-08-06,63676893.78797691
1628121600,2142.75,2400.0,2300.91,2387.94,44090.12376927,2021-08-05,105284570.1535906
1628035200,2075.56,2341.75,2114.36,2302.03,27156.54198505,2021-08-04,62515174.345844656
1627948800,2061.05,2218.49,2195.85,2113.48,24871.42618772,2021-08-03,52565261.819222465
1627862400,2115.5,2247.26,2155.57,2194.83,26942.04936393,2021-08-02,59133218.20543448
1627776000,2117.0,2276.65,2133.56,2154.72,26140.67639151,2021-08-01,56325838.23431442
1627689600,2039.0,2151.74,2074.2,2132.88,16767.44134811,2021-07-31,35762940.30255686
1627603200,1946.65,2082.49,2005.44,2074.86,28004.39248113,2021-07-30,58105193.78339739
