unix,low,high,open,close,volume,datetime,vol_fiat
1632787200,18.84,20.34,19.6796,18.92212,302760.43,2021-09-28,5728869.1877116
1632700800,19.65203,21.72474,21.00124,19.70557,291339.15,2021-09-27,5741004.014065501
1632614400,19.11907,21.7074,20.97212,21.02,562862.27,2021-09-26,11831364.9154
1632528000,18.84,21.09466,19.88955,20.96048,403394.13,2021-09-25,8455334.5939824
1632441600,18.25001,21.72,21.67975,19.87522,541186.21,2021-09-24,10756194.9847162
1632355200,19.98003,21.70901,20.95671,21.65628,305144.63,2021-09-23,6608297.5477764
1632268800,17.95001,20.97623,18.26066,20.95126,449237.69,2021-09-22,9412095.644989401
1632182400,17.75234,20.81375,20.10395,18.2617,748734.16,2021-09-21,13673158.609672
1632096000,19.64849,23.39242,23.35446,20.10619,587497.27,2021-09-20,11812331.735101301
1632009600,23.00916,24.58,24.21,23.34984,205729.41,2021-09-19,4803748.8067944
1631923200,23.37743,25.13,23.65469,24.23326,172004.89,2021-09-18,4168239.2206414007
1631836800,23.35073,25.60362,25.37248,23.65525,257553.23,2021-09-17,6092486.0439575
1631750400,24.64609,27.19054,25.96517,25.34413,299934.04,2021-09-16,7601567.301185199
1631664000,25.07223,26.60939,26.11049,25.95,336972.79,2021-09-15,8744443.9005
1631577600,22.65116,26.14026,22.84221,26.12793,346498.76,2021-09-14,9053295.3463668
1631491200,21.4,25.32807,24.89657,22.85247,410125.89,2021-09-13,9372389.5974483
1631404800,22.37007,25.20759,22.82868,24.88022,307266.24,2021-09-12,7644851.6497728005
1631318400,22.25629,23.45287,22.38255,22.87478,181425.41,2021-09-11,4150066.3401598004
1631232000,21.68,24.99715,23.59654,22.37944,387332.85,2021-09-10,8668292.276603999
1631145600,22.40336,25.53877,23.00939,23.65794,330502.59,2021-09-09,7819010.4440646
1631059200,21.3,24.63644,23.88534,22.99737,561807.98,2021-09-08,12920105.9850126
1630972800,21.0,29.80003,29.34195,23.8843,578014.4,2021-09-07,13805469.33392
1630886400,27.426,30.62311,28.20847,29.35155,357329.03,2021-09-06,10488160.8904965
1630800000,24.86271,28.24605,25.15734,28.20847,279704.72,2021-09-05,7890042.202978399
1630713600,24.78724,26.26566,25.86596,25.16077,207748.06,2021-09-04,5227101.1556062
1630627200,24.48195,26.74303,25.24837,25.87018,416076.19,2021-09-03,10763965.9290142
1630540800,24.29,26.06003,25.09495,25.23887,389206.51,2021-09-02,9823132.5090437
1630454400,22.12561,25.1527,22.55768,25.10941,351647.96,2021-09-01,8829672.803303601
1630368000,20.96573,23.33199,21.19273,22.61,237557.08,2021-08-31,5371165.578799999
1630281600,20.6483,22.4211,21.85532,21.23185,234440.67,2021-08-30,4977609.139339501
1630195200,21.35473,22.51916,21.86074,21.86704,154392.58,2021-08-29,3376108.7225631997
1630108800,21.519,22.20412,22.08079,21.81928,105940.77,2021-08-28,2311551.3240456
1630022400,20.4154,22.16333,20.76137,22.07456,237061.42,2021-08-27,5233026.539475201
1629936000,20.36037,22.88642,22.62789,20.75713,305065.72,2021-08-26,6332288.8085835995
1629849600,21.52609,22.92134,21.88426,22.57716,209507.78,2021-08-25,4730090.670304799
1629763200,21.8843,24.656,24.33177,21.90524,192169.5,2021-08-24,4209519.01818
1629676800,23.74607,25.00183,23.93053,24.32861,156115.26,2021-08-23,3798067.2755886004
1629590400,22.97607,24.49651,23.76367,23.94441,163799.33,2021-08-22,3922078.3152453
1629504000,23.66,24.9738,24.57032,23.7936,158502.58,2021-08-21,3771346.9874879997
1629417600,22.80602,24.82676,23.2,24.52722,232295.07,2021-08-20,5697552.2868054
1629331200,20.94821,23.20629,21.66495,23.19264,275056.19,2021-08-19,6379279.194441601
1629244800,21.24027,23.01054,22.33115,21.64468,246755.42,2021-08-18,5340942.104165601
1629158400,22.14779,25.755,23.68937,22.24893,277239.55,2021-08-17,6168283.3411815
1629072000,23.41913,25.9,23.7076,23.73812,422362.8,2021-08-16,10026098.829936
1628985600,22.01407,23.70722,23.07359,23.6788,108205.63,2021-08-15,2562179.471644
1628899200,22.38001,23.7,23.46267,23.06119,159899.05,2021-08-14,3687462.3728694995
1628812800,21.09462,23.52685,21.29008,23.50676,179563.14,2021-08-13,4220947.636826401
1628726400,20.53083,22.91629,22.02764,21.25466,157836.79,2021-08-12,3354767.3069414003
1628640000,20.87501,23.27635,20.92318,22.0539,252363.71,2021-08-11,5565604.023968999
1628553600,20.23809,21.78337,20.61381,20.94347,248130.74,2021-08-10,5196718.7092678
1628467200,18.78328,21.03518,19.67106,20.60643,169864.23,2021-08-09,3500295.3649989003
1628380800,19.12452,21.19,20.86457,19.59913,162480.11,2021-08-08,3184468.7983042994
1628294400,20.07185,21.41,20.28036,20.94987,188598.81,2021-08-07,3951120.5516547
1628208000,19.5,20.7348,20.27716,20.28736,202945.92,2021-08-06,4117236.9395712004
1628121600,19.0,20.5425,20.447,20.312,222721.98,2021-08-05,4523928.85776
1628035200,19.33,21.1184,20.16663,20.42145,181278.09,2021-08-04,3701961.4510305
1627948800,18.62257,20.5847,19.75141,20.17888,207326.49,2021-08-03,4183616.3625311996
1627862400,18.04228,20.19836,18.59771,19.76831,228638.38,2021-08-02,4519794.3737378
1627776000,18.3994,20.17644,19.14785,18.61764,173351.86,2021-08-01,3227402.5228104
1627689600,17.94232,19.70454,18.75919,19.14,169086.76,2021-07-31,3236320.5864000004
1627603200,15.88007,19.09741,16.30603,18.76599,352761.49,2021-07-30,6619918.593725099
1627516800,15.7,16.37612,16.09541,16.31273,128965.69,2021-07-29,2103782.4802337
1627430400,15.79003,16.92248,16.4934,16.10521,229375.42,2021-07-28,3694139.3079382
1627344000,14.92271,16.59613,15.29161,16.52499,276731.18,2021-07-27,4572979.9821882
1627257600,14.17235,16.91779,14.22303,15.2746,433210.52,2021-07-26,6617117.408792
1627171200,13.7307,14.49935,14.17852,14.24023,107044.37,2021-07-25,1524336.4490051
1627084800,13.87381,14.56773,14.03185,14.1772,161927.11,2021-07-24,2295673.023892
1626998400,12.94952,14.07526,13.66169,14.02896,96251.81,2021-07-23,1350312.7924175998
1626912000,12.72179,13.7212,12.9639,13.65696,133312.69,2021-07-22,1820646.0748224
1626825600,11.43197,13.37871,11.67242,12.97379,222612.87,2021-07-21,2888132.6266773
1626739200,11.35997,12.50397,12.30849,11.65583,228229.75,2021-07-20,2660207.1669425
1626652800,12.2199,13.23593,13.14179,12.31197,177403.44,2021-07-19,2184185.8311768
1626566400,12.87,13.62108,13.03092,13.11534,89469.46,2021-07-18,1173422.3875164
1626480000,12.74588,13.27515,12.8869,13.01037,62006.17,2021-07-17,806723.2139829
1626393600,12.83448,13.8157,13.35351,12.91151,104607.63,2021-07-16,1350642.4608213
1626307200,13.14341,14.561,14.29103,13.35071,88194.1,2021-07-15,1177453.852811
1626220800,13.60787,14.73643,14.28713,14.35,111841.15,2021-07-14,1604920.5025
1626134400,14.15,14.98826,14.7,14.33897,86458.39,2021-07-13,1239724.2604583
1626048000,14.45001,15.674,15.41168,14.76062,87146.62,2021-07-12,1286338.1421043999
1625961600,15.06807,15.65329,15.40842,15.46087,30341.46,2021-07-11,469105.3686702
1625875200,14.97539,16.0,15.74977,15.37785,54019.92,2021-07-10,830710.226772
1625788800,14.91568,15.90981,15.50632,15.7325,128839.16,2021-07-09,2026962.0847
1625702400,15.33377,16.84968,16.73684,15.50382,142162.82,2021-07-08,2204066.7719724
1625616000,16.61964,17.97187,16.98349,16.71867,116253.24,2021-07-07,1943599.5559908
1625529600,15.43413,17.13404,15.48717,16.99333,199832.06,2021-07-06,3395812.1401598
1625443200,14.98786,16.21288,16.14697,15.47837,126378.14,2021-07-05,1956127.6108318
1625356800,15.18265,16.77152,15.60466,16.176,72321.34,2021-07-04,1169869.9958399998
1625270400,15.07914,15.90739,15.447,15.63001,47929.73,2021-07-03,749142.1591973001
1625184000,14.6185,15.63859,15.33968,15.43935,102957.19,2021-07-02,1589592.0914265
1625097600,14.86527,16.37511,16.37511,15.29922,67008.81,2021-07-01,1025182.5261282
1625011200,15.32987,16.60101,16.40541,16.48777,128795.56,2021-06-30,2123551.5703012003
1624924800,15.73501,17.27562,15.82536,16.43144,112025.31,2021-06-29,1840737.1597463998
1624838400,15.04,16.29,15.41439,15.79843,88525.57,2021-06-28,1398565.0208551001
1624752000,13.94169,15.39622,14.23372,15.39622,106690.14,2021-06-27,1642624.8672708
1624665600,13.37962,14.68368,14.15351,14.22938,261314.44,2021-06-26,3718342.4662472
1624579200,14.11647,16.3096,16.05344,14.15534,371409.42,2021-06-25,5257426.6193028
1624492800,14.569,16.35976,15.43209,16.06209,317636.42,2021-06-24,5101904.7653178
1624406400,13.54925,16.09289,14.16629,15.4244,365911.2,2021-06-23,5643960.713280001
1624320000,12.52812,15.95681,14.65433,14.13369,749028.38,2021-06-22,10586534.9241222
1624233600,14.2625,18.38886,18.30911,14.61193,605451.32,2021-06-21,8846812.3062476
1624147200,16.12257,18.56089,17.13643,18.27235,240517.81,2021-06-20,4394825.605553499
1624060800,17.05353,18.53799,17.90152,17.16147,60701.9,2021-06-19,1041733.8357930001
1623974400,17.32585,19.64162,19.64162,17.92384,129073.88,2021-06-18,2313499.5732992
1623888000,19.14338,20.44716,19.16971,19.65366,142031.49,2021-06-17,2791438.6137534
1623801600,18.95817,20.33637,20.19441,19.16767,212723.49,2021-06-16,4077413.6575683
1623715200,20.13952,21.81796,20.63349,20.2,285030.39,2021-06-15,5757613.8780000005
1623628800,18.85187,20.8345,19.36391,20.62144,245897.95,2021-06-14,5070769.822048
1623542400,16.9,19.7145,17.93756,19.3,174247.9,2021-06-13,3362984.47
1623456000,16.48072,18.46906,17.68896,17.94953,241054.39,2021-06-12,4326813.0049367
1623369600,17.3453,19.24387,19.01143,17.72348,235924.9,2021-06-11,4181410.2466519997
1623283200,18.68227,21.20049,21.07,19.01942,164022.87,2021-06-10,3119619.8541354
1623196800,18.44957,21.05334,19.77937,21.0477,213778.28,2021-06-09,4499541.103956
1623110400,17.5224,20.62551,20.1663,19.80196,415886.07,2021-06-08,8235359.322697201
1623024000,19.8351,23.63268,22.66,20.18884,241002.55,2021-06-07,4865561.921541999
1622937600,22.04877,23.2426,22.40223,22.64483,210632.09,2021-06-06,4769727.8705947
1622851200,21.50004,24.8837,23.7022,22.37699,342703.46,2021-06-05,7668671.8973854
1622764800,22.48413,26.54128,26.54128,23.75849,341556.93,2021-06-04,8114876.905835699
1622678400,24.62513,26.9831,25.15688,26.53138,174633.63,2021-06-03,4633271.1983094
1622592000,24.26715,26.40251,25.24717,25.02827,193399.42,2021-06-02,4840452.9016034
1622505600,23.79001,26.69024,26.22219,25.19288,180140.08,2021-06-01,4538247.4186304
1622419200,21.0038,26.27061,21.9,26.24241,373364.53,2021-05-31,9797985.0757173
1622332800,19.50001,23.97737,20.83909,21.91941,426920.24,2021-05-30,9357839.777858399
1622246400,19.8,24.3855,22.88734,20.81874,479769.57,2021-05-29,9988197.9377418
1622160000,22.06993,26.41893,25.99258,22.9,778743.63,2021-05-28,17833229.127
1622073600,24.70125,29.09062,27.95172,26.01668,429552.87,2021-05-27,11175539.5618716
1621987200,21.96838,28.15815,22.5024,27.95823,626849.27,2021-05-26,17525596.065992102
1621900800,19.34362,22.59999,21.65475,22.50493,698404.83,2021-05-25,15717551.8108119
1621814400,16.22149,21.6905,16.31796,21.6653,1009212.28,2021-05-24,21864886.809884
1621728000,12.31553,20.01847,19.14846,16.30325,1201979.94,2021-05-23,19596179.456805
1621641600,18.32445,21.58779,21.01275,19.17294,430057.85,2021-05-22,8245473.354579
1621555200,18.11526,26.19996,25.12741,21.02093,556490.32,2021-05-21,11697944.0623976
1621468800,18.90001,27.29,21.61287,25.11941,692456.66,2021-05-20,17394102.7497706
1621382400,17.0,35.60318,34.96843,21.61614,1082691.43,2021-05-19,23403609.5276802
1621296000,30.17923,36.61858,30.7617,34.91399,459334.77,2021-05-18,16037209.5664323
1621209600,28.8256,33.43193,33.40103,30.62282,497255.1,2021-05-17,15227353.421381999
1621123200,31.00001,36.785,34.24519,33.28662,366097.07,2021-05-16,12186134.0522034
1621036800,33.64115,39.39636,38.39631,34.09582,249350.8,2021-05-15,8501819.993656
1620950400,35.59555,39.55,35.7,38.39742,221938.63,2021-05-14,8521870.7903346
1620864000,32.8082,37.32991,34.40211,35.76551,539566.11,2021-05-13,19297857.1028661
1620777600,34.01,41.03513,40.20615,34.40202,307050.74,2021-05-12,10563165.6984948
1620691200,36.784,40.27081,38.11769,40.23986,287199.64,2021-05-11,11556873.3056504
1620604800,33.58,43.5789,43.00803,38.17908,413324.28,2021-05-10,15780340.7520624
1620518400,37.9823,43.25511,39.92641,42.98957,219022.29,2021-05-09,9415674.0675153
1620432000,38.4,41.41015,40.61055,39.97069,171633.1,2021-05-08,6860293.433839
1620345600,38.02156,42.77757,39.07338,40.58195,300740.66,2021-05-07,12204642.427086998
1620259200,37.222,41.37769,41.24965,39.03495,270511.6,2021-05-06,10559406.78042
1620172800,37.39826,42.75025,37.96778,41.16853,430743.39,2021-05-05,17733072.1735167
1620086400,32.224,40.45194,34.95556,37.99464,549888.85,2021-05-04,20892828.895763997
1620000000,32.62448,35.42273,32.73673,34.93797,200194.65,2021-05-03,6994394.6758605
1619913600,32.17446,34.40546,34.2403,32.81486,100151.14,2021-05-02,3286445.6379404003
1619827200,31.1,34.2403,31.74586,34.2403,204505.43,2021-05-01,7002327.274828999
1619740800,29.57651,32.25,30.0538,31.7293,109606.22,2021-04-30,3477728.636246
1619654400,28.913,30.91489,29.91974,30.09,135496.13,2021-04-29,4077078.5517
1619568000,28.90007,31.32401,30.498,29.89962,143696.18,2021-04-28,4296461.177451599
1619481600,28.60315,31.21669,28.97253,30.44081,112471.53,2021-04-27,3423724.4751393
1619395200,26.02813,29.27807,26.21092,28.98932,144115.1,2021-04-26,4177798.750732
1619308800,24.712,27.7535,25.95368,26.24256,253378.71,2021-04-25,6649305.9998976
1619222400,25.7853,29.26062,29.19,25.94671,140437.63,2021-04-24,3643894.4586973
1619136000,25.0,29.90441,29.20896,29.16881,753977.9,2021-04-23,21992638.109299
1619049600,28.0,33.984,30.16967,29.26904,381632.61,2021-04-22,11170020.1273944
1618963200,29.9159,32.84545,32.61026,30.15093,135377.73,2021-04-21,4081764.4607889
1618876800,27.7341,32.79299,29.81113,32.51519,210120.58,2021-04-20,6832110.581610199
1618790400,29.04,35.25,33.13685,29.72338,470598.67,2021-04-19,13987783.0959046
1618704000,27.42786,33.97149,33.59928,32.87725,500656.47,2021-04-18,16460207.928307498
1618617600,33.56373,36.75,35.17,33.67308,143391.94,2021-04-17,4828448.2669752
1618531200,32.22409,36.17186,35.67536,35.11245,260358.73,2021-04-16,9141832.8891885
1618444800,33.15276,37.07449,34.52833,35.67536,234406.67,2021-04-15,8362542.3386512
1618358400,29.3,35.04916,29.84536,34.47051,416124.64,2021-04-14,14344028.5643664
1618272000,27.22912,29.98997,27.8,29.76402,164682.87,2021-04-13,4901624.2363374
1618185600,26.79379,28.56873,28.56873,27.82164,72099.08,2021-04-12,2005914.6480912
1618099200,26.54102,28.7436,26.73192,28.55724,91776.23,2021-04-11,2620875.8264051997
1618012800,25.99998,27.44212,26.58711,26.72177,78654.56,2021-04-10,2101789.0617712
1617926400,26.3,27.92671,27.52886,26.55419,70573.64,2021-04-09,1874025.8455516
1617840000,26.106,27.64811,26.2893,27.50601,120765.33,2021-04-08,3321772.3746333
1617753600,25.55,29.57,29.31662,26.24901,317454.21,2021-04-07,8332858.7328321
1617667200,26.50243,29.40511,27.44025,29.31662,301230.26,2021-04-06,8831053.0649212
1617580800,25.3141,27.62073,26.25037,27.39467,137359.38,2021-04-05,3762914.8865046003
1617494400,24.51968,26.83656,25.00069,26.19403,88733.09,2021-04-04,2324277.2214527
1617408000,24.9,28.1,27.73489,25.01437,141486.77,2021-04-03,3539202.4148848997
1617321600,25.11605,27.7216,25.58718,27.7216,134173.04,2021-04-02,3719491.345664
1617235200,24.99833,26.42,25.06953,25.59208,171441.0,2021-04-01,4387531.78728
1617148800,22.35302,25.06953,23.72383,25.06953,149990.83,2021-03-31,3760199.6124099
1617062400,23.41156,24.338,23.82518,23.71921,60853.74,2021-03-30,1443402.6383453999
1616976000,22.41,24.25889,22.62871,23.83425,87212.34,2021-03-29,2078640.714645
1616889600,22.12,23.46915,22.74915,22.6036,66918.48,2021-03-28,1512598.5545279998
1616803200,22.02661,23.30304,23.25999,22.85748,61057.08,2021-03-27,1395610.9849584
1616716800,21.55638,23.29423,21.67539,23.26,96975.55,2021-03-26,2255651.293
1616630400,20.58133,22.65791,21.05392,21.71227,207269.6,2021-03-25,4500293.517992
1616544000,20.11957,23.55711,22.60473,21.08694,224544.86,2021-03-24,4734963.9901284
1616457600,22.34698,23.46182,22.89012,22.60158,190695.53,2021-03-23,4310020.2769374
1616371200,22.86921,24.71295,24.56539,22.89579,159515.01,2021-03-22,3652222.1708079004
1616284800,24.1,25.2885,24.9,24.61439,101505.12,2021-03-21,2498486.6106768
1616198400,24.8892,26.4105,25.03856,24.94319,122261.94,2021-03-20,3049602.7991886004
1616112000,24.11079,25.638,24.60449,25.03856,116818.7,2021-03-19,2924972.029072
1616025600,24.3696,26.13108,25.9758,24.653,130770.93,2021-03-18,3223895.7372899996
1615939200,23.0,26.0891,23.4608,25.97747,253647.74,2021-03-17,6589126.5564178
1615852800,22.19134,23.65911,23.12156,23.449,134579.91,2021-03-16,3155764.30959
1615766400,22.50241,24.54643,23.85817,23.07283,318042.26,2021-03-15,7338134.9977958
1615680000,23.74954,24.66298,24.3694,23.88656,101116.84,2021-03-14,2415333.4656704
1615593600,22.56121,25.27128,23.64153,24.41264,237324.99,2021-03-13,5793729.5438736
1615507200,23.23902,25.36126,25.13091,23.66426,189557.8,2021-03-12,4485745.064227999
1615420800,23.965,25.44133,25.12087,25.14235,254808.0,2021-03-11,6406471.9188
1615334400,24.54,26.72591,26.54357,25.07918,250296.58,2021-03-10,6277232.9832044
1615248000,25.53606,26.96491,26.83997,26.55604,193642.96,2021-03-09,5142390.1914784
1615161600,23.73932,26.85777,23.98714,26.85777,229995.97,2021-03-08,6177178.8631869
1615075200,23.00249,24.41311,23.74952,23.94815,130740.81,2021-03-07,3131000.5290014995
1614988800,22.13581,23.78816,23.43999,23.67849,102569.04,2021-03-06,2428679.9879496
1614902400,21.47404,23.6899,23.11158,23.44653,270735.51,2021-03-05,6347808.2572803
1614816000,22.73444,25.3724,24.8,23.13559,347622.87,2021-03-04,8042460.1949433
1614729600,23.40155,26.04427,23.61237,24.8,187375.81,2021-03-03,4646920.088
1614643200,22.60435,25.3,23.02658,23.63588,439895.23,2021-03-02,10397310.8688524
1614556800,20.38822,23.04612,20.55806,23.0101,314771.72,2021-03-01,7242928.754372
1614470400,18.9539,22.23565,21.68019,20.48183,325414.78,2021-02-28,6665090.203447401
1614384000,20.59218,22.77973,20.90752,21.77214,226168.01,2021-02-27,4924161.5772414
1614297600,19.55,22.35977,20.36392,20.90646,408025.77,2021-02-26,8530374.4394742
1614211200,20.12285,23.5,23.0995,20.3344,329043.31,2021-02-25,6690898.282864
1614124800,20.15,24.1265,21.33693,23.1134,694982.21,2021-02-24,16063401.812613998
1614038400,17.1,26.0728,25.89287,21.336,1535775.02,2021-02-23,32767295.82672
1613952000,20.4,28.24713,28.24713,25.89988,766450.13,2021-02-22,19850966.3929844
1613865600,27.57198,29.1059,28.11002,28.20572,125292.91,2021-02-21,3533976.7374452
1613779200,26.7,30.46,28.71,28.18222,424433.52,2021-02-20,11961478.836014401
1613692800,26.03,29.31231,27.01608,28.64252,292496.9,2021-02-19,8377848.308188001
1613606400,26.43541,27.88,26.8352,26.96141,166652.42,2021-02-18,4493184.2231122
1613520000,24.80591,27.13622,26.53601,26.78814,148959.14,2021-02-17,3990338.2965996
1613433600,25.46798,27.54253,26.89459,26.44526,298474.85,2021-02-16,7893245.0117109995
1613347200,22.91146,28.77442,27.44826,26.85294,527642.85,2021-02-15,14168761.792479
1613260800,26.8,29.5,28.4049,27.451,304854.06,2021-02-14,8368548.80106
1613174400,24.00887,28.81942,25.35748,28.38102,432090.62,2021-02-13,12263172.5280324
1613088000,22.01,25.99863,22.93475,25.36046,439143.77,2021-02-12,11136888.0133342
1613001600,21.68113,23.5,22.18139,22.95131,256685.33,2021-02-11,5891264.5812823
1612915200,20.90132,23.69866,22.82641,22.15404,440186.49,2021-02-10,9751909.1069196
1612828800,20.72569,23.11456,21.14225,22.77985,342429.4,2021-02-09,7800490.367590001
1612742400,19.93441,21.5,20.57148,21.09207,321544.83,2021-02-08,6782046.0624981
1612656000,19.01,21.0,20.81212,20.56075,280263.31,2021-02-07,5762423.851082499
1612569600,20.11936,22.2,21.83909,20.82171,270248.82,2021-02-06,5627042.5578822
1612483200,20.45,22.57021,20.51894,21.87073,444604.09,2021-02-05,9723816.0092857
1612396800,19.01581,21.69757,20.91045,20.53055,432255.9,2021-02-04,8874451.367745
1612310400,19.54714,21.28112,19.65152,20.85634,316378.53,2021-02-03,6598498.190380201
1612224000,18.87497,20.0168,19.00428,19.65909,263044.42,2021-02-02,5171213.9267778
1612137600,17.92231,19.24,18.55998,19.02508,254919.75,2021-02-01,4849868.637329999
1612051200,18.26884,20.29,19.507,18.59,199158.8,2021-01-31,3702362.0919999997
1611964800,18.30911,19.74598,18.8166,19.49766,195838.98,2021-01-30,3818401.8467868003
1611878400,18.25827,19.89967,18.99938,18.76993,314808.24,2021-01-29,5908928.628223199
1611792000,17.01868,20.235,17.37491,18.99356,292556.82,2021-01-28,5556695.5140792
1611705600,16.81167,19.10415,18.98641,17.39513,353608.57,2021-01-27,6151067.0442641005
