unix,low,high,open,close,volume,datetime,vol_fiat
1631836800,113.803,130.316,129.432,125.992,245984.192,2021-09-17,30992040.318464004
1631750400,125.145,138.402,134.143,129.277,125056.785,2021-09-16,16166965.994444998
1631664000,130.252,140.98,134.48,134.042,187006.342,2021-09-15,25066704.094364002
1631577600,120.51,145.557,143.012,134.343,245138.003,2021-09-14,32932574.737028997
1631491200,127.693,148.319,147.525,143.726,292737.679,2021-09-13,42074015.651954
1631404800,144.127,154.0,151.722,147.747,167965.295,2021-09-12,24816368.440365005
1631318400,148.495,163.971,152.155,151.765,235594.532,2021-09-11,35755004.14898
1631232000,141.857,166.854,158.844,152.14,324920.971,2021-09-10,49433476.52794
1631145600,152.884,183.08,161.696,158.627,476826.701,2021-09-09,75637589.099527
1631059200,124.0,167.949,146.583,161.613,564307.889,2021-09-08,91199490.86495699
1630972800,111.111,170.0,138.161,146.406,648235.256,2021-09-07,94905530.88993602
1630886400,115.975,140.0,119.426,138.372,252015.839,2021-09-06,34871935.674108006
1630800000,113.547,122.153,117.096,119.32,144995.706,2021-09-05,17300887.63992
1630713600,114.255,126.764,123.246,117.051,182994.73,2021-09-04,21419716.141230002
1630627200,108.142,125.313,108.142,123.247,386641.98,2021-09-03,47652464.10906
1630540800,92.249,111.269,93.487,107.955,223478.849,2021-09-02,24125659.143795
1630454400,89.864,101.231,91.475,93.486,202002.637,2021-09-01,18884418.522582
1630368000,87.281,109.956,93.463,91.538,422509.508,2021-08-31,38675675.34330399
1630281600,79.5,98.977,80.105,93.562,304292.317,2021-08-30,28470197.763153996
1630195200,76.702,82.894,81.537,79.82,94578.535,2021-08-29,7549258.663699999
1630108800,72.692,83.0,74.676,81.556,143681.763,2021-08-28,11718109.863228
1630022400,61.785,75.366,63.663,74.647,185279.327,2021-08-27,13830545.922569001
1629936000,56.293,66.646,61.188,63.661,198686.466,2021-08-26,12648579.112025999
1629849600,56.344,61.998,59.992,61.18,115197.268,2021-08-25,7047768.85624
1629763200,58.403,67.697,64.488,60.137,165013.805,2021-08-24,9923435.191285
1629676800,61.021,65.375,62.62,64.474,98279.597,2021-08-23,6336478.736978
1629590400,60.968,66.36,63.213,62.604,98760.432,2021-08-22,6182798.084928
1629504000,62.143,70.096,67.187,63.24,134169.495,2021-08-21,8484878.8638
1629417600,60.651,68.395,62.28,67.254,164808.694,2021-08-20,11084043.906276
1629331200,58.517,64.478,62.364,62.28,178935.685,2021-08-19,11144114.4618
1629244800,51.18,68.771,54.645,62.184,284668.511,2021-08-18,17701826.688024
1629158400,50.201,63.776,52.695,54.707,299960.14,2021-08-17,16409919.378980001
1629072000,44.345,61.3,45.442,52.733,367736.906,2021-08-16,19391870.264098
1628985600,36.862,46.384,37.532,45.357,156227.08,2021-08-15,7085991.667559999
1628899200,36.301,38.078,37.929,37.446,52894.766,2021-08-14,1980697.407636
1628812800,34.717,38.05,35.169,37.972,45218.506,2021-08-13,1717037.1098320002
1628726400,33.431,36.999,35.394,35.093,55533.999,2021-08-12,1948854.6269070003
1628640000,34.811,38.216,34.811,35.466,46947.96,2021-08-11,1665056.34936
1628553600,32.369,35.569,32.906,34.748,44834.18,2021-08-10,1557898.0866399999
1628467200,31.0,34.089,32.285,32.885,35534.906,2021-08-09,1168565.38381
1628380800,31.318,33.584,33.541,32.139,135357.294,2021-08-08,4350248.071866
1628294400,31.905,34.497,33.512,33.527,92890.346,2021-08-07,3114334.630342
1628208000,30.187,34.652,31.5,33.571,58865.715,2021-08-06,1976180.9182649998
1628121600,29.998,32.25,30.187,31.652,43690.524,2021-08-05,1382892.465648
1628035200,28.061,30.979,28.692,30.214,51088.263,2021-08-04,1543580.778282
1627948800,27.262,30.81,27.901,28.759,59855.436,2021-08-03,1721382.483924
1627862400,27.779,30.273,28.81,27.932,67608.017,2021-08-02,1888427.130844
1627776000,28.096,31.034,30.982,28.842,61061.057,2021-08-01,1761123.005994
1627689600,26.687,31.15,27.29,30.943,60498.344,2021-07-31,1872000.258392
1627603200,25.176,27.85,26.308,27.274,66801.129,2021-07-30,1821933.9923460002
